Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ws-z9-smart-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/enhanced_image_22.png?v=1773598039,6,"",,,,,,,,
ws-z9-smart-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/enhanced_image_1.jpg?v=1773598035,7,"",,,,,,,,
ws-z9-series-9-smart-watch-amoled,WS-Z9 Series 9 Smart watch AMOLED,"<h2 class=""pdp-mod-section-title outer-title"" data-spm-anchor-id=""a2a0e.pdp_revamp.0.i0.1c65158fPGMEFg"">
<span> </span>WS Z9 Max SmartWatch Stainless With Amoled Display</h2>
<p> </p>
<ul class="""">
<li class="""">Double Tap Finger Gesture Control (First Time Ever)</li>
<li class="""">Always on Display</li>
<li class="""">Curved 3D Glass Super HD Display with Vibrant Colours</li>
<li class="""">Watch OS 10 Menu Interface</li>
<li class="""">Strap Locks</li>
<li class="""">Smart Island Enabled</li>
<li class="""">Smooth 100% Lag Free</li>
<li class="""">Premium Stainless Steel Finish</li>
<li class="""">NFC Enabled</li>
<li class="""">Wireless Charging Support</li>
<li class="""">6 Different Menu Styles</li>
<li class="""">Multiple Sports Modes</li>
<li class="""">App Name: Ferefit App (Available on Play Store &amp; App Store</li>
</ul>",Armsells.com,,Accessories,smart watches,true,Dial color,Black,,,,,,,,,0.0,,0,deny,manual,4850.00,6799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/InShot_20240901_171049106.jpg?v=1773598034,1,"",false,,,,kg,,,active
ws-z9-series-9-smart-watch-amoled,,,,,,,,,Silver,,,,,,,,,0.0,,0,deny,manual,4850.00,6799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/InShot_20240901_171112165.jpg?v=1773598034,2,"",,,,,kg,,,
ws-z9-series-9-smart-watch-amoled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/InShot_20240901_171220047.jpg?v=1773598034,3,"",,,,,,,,
ws-z9-series-9-smart-watch-amoled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/InShot_20240901_170839259.jpg?v=1773598034,4,"",,,,,,,,
ws-z9-series-9-smart-watch-amoled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/InShot_20240901_171128281.jpg?v=1773598034,5,"",,,,,,,,
ws-z9-series-9-smart-watch-amoled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/InShot_20240901_171158838.jpg?v=1773598034,6,"",,,,,,,,
ws-z9-max-series-smart-watch,WS-Z9 Max Series Smart Watch,"<p><span>Introducing the WS-Z9 Max Series 9 Smart Watch, the perfect wearable technology for those on-the-go. With its Amoled display, you can easily navigate through the Watch OS 10 software and access all of your favorite apps and features. The finger tap call gesture allows for easy and convenient communication, while the sleek design makes it a stylish accessory for any outfit. Whether you're tracking your fitness goals or staying connected with friends and family, the WS-Z9 Max Series 9 Smart Watch has got you covered.</span><br></p>
<ul class="""">
<li class="""">WS-Z9 Max Series 9 (Finger Tap Call Gesture) (Watch OS 10 Software)</li>
<li class="""">Whats in the Box ☟</li>
<li class="""">➠ Watch Dial</li>
<li class="""">➠ Citizen Rolex Strap</li>
<li class="""">➠ Braided Silicone Strap</li>
<li class="""">➠ Wireless charger</li>
<li class="""">➠ User Manual</li>
<li class="""">Key Features ☟</li>
<li class="""">- 10 Types of always on display</li>
<li class="""">- AMOLED Display</li>
<li class="""">- 60hz Refresh Rate</li>
<li class="""">- Curved 3D Display</li>
<li class="""">- Watch OS 10 SOFTWARE</li>
<li class="""">- Bezel Less Display</li>
<li class="""">- Super HD display</li>
<li class="""">- Call Pickup Gesture</li>
<li class="""">- Smart Island</li>
<li class="""">- Premium Stainless Steel Finish</li>
<li class="""">- Dynamic Island Shortcut</li>
<li class="""">- Perfect Strap Locks</li>
<li class="""">- Calling Enabled</li>
<li class="""">- Wireless Charging Supported</li>
<li class="""">- Multiple Sports Modes</li>
<li class="""">- Social Media Notifications</li>
<li class="""">- Water Drainage Mode,NFC,Siri and Siren</li>
<li class="""">Sports Track: Walking, running, climbing, riding, swimming, yoga, basketball and etc..</li>
</ul>",Armsells.com,,"","",true,Dial color,Black,,,,,,,,,0.0,,0,deny,manual,4850.00,6000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/669a47125b2dc4424fe9662f67f6a72f_jpg_960x960q80_jpg.webp?v=1773598033,1,"",false,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/ws-z9-series-9.jpg?v=1773598033,kg,,,active
ws-z9-max-series-smart-watch,,,,,,,,,Silver,,,,,,,,,0.0,,0,deny,manual,4850.00,6000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/ws-z9-series-9.jpg?v=1773598033,2,"",,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/669a47125b2dc4424fe9662f67f6a72f_jpg_960x960q80_jpg.webp?v=1773598033,kg,,,
ws-z9-max-series-smart-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/WhatsApp-Image-2024-03-12-at-4.34.51-PM.jpg?v=1773598033,3,"",,,,,,,,
ws-z9-max-series-smart-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/cefdcedb7a17f620054f39f67f98d809_jpg_960x960q80_jpg.webp?v=1773598033,4,"",,,,,,,,
ws-z9-max-series-smart-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/876bb0ae-0725-4b8c-a1b8-e8eff3f467b2.webp?v=1773598033,5,"",,,,,,,,
ws-z9-max-series-smart-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/415828785-800x600-800x.webp?v=1773598033,6,"",,,,,,,,
ws-z9-max-series-smart-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/7cda55e7-d519-43cb-b192-70c801ea16b9.webp?v=1773598033,7,"",,,,,,,,
ws-z9-max-series-smart-watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/3c5e4cbd-2466-4874-b199-28a4235fbf26.webp?v=1773598033,8,"",,,,,,,,
woven-weave-breathable-premium-quality-grid-case,Woven Weave Breathable Premium Quality Grid Case,"<p><strong data-start=""87"" data-end=""156"">Lightweight &amp; Comfortable Grip – Designed for Effortless Handling</strong></p>
<p> Made from premium soft Bayer-TPU for a smooth, soft-touch feel<br data-start=""223"" data-end=""226"" data-is-only-node=""""> Nano-oleophobic coating enhances hand-feel and resists smudges<br data-start=""290"" data-end=""293""> Ultra-lightweight design adds minimal bulk to your iPhone<br data-start=""352"" data-end=""355""> Textured edges provide a secure, non-slip grip<br data-start=""403"" data-end=""406""> Comfortable to hold, easy to carry – perfect for everyday use</p>",Armsells.com,Uncategorized,woven case,premium case,true,Select Model,iphone 11,,Color,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/Screenshot2025-05-05015451_1.png?v=1773598035,1,"",false,,,,kg,,,active
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/Screenshot2025-05-05015652_1.png?v=1773598033,2,"",,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/Screenshot2025-05-05020711_1.png?v=1773598033,3,"",,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/Screenshot2025-05-05021019_1.png?v=1773598034,4,"",,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11 pro,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/Screenshot2025-05-05022417_1.png?v=1773598033,5,"",,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11 pro,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11 pro,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11 pro,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11 pro max,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11 pro max,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11 pro max,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 11 pro max,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12 pro,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12 pro,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12 pro,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12 pro,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12 pro max,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12 pro max,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12 pro max,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 12 pro max,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13 pro,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13 pro,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13 pro,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13 pro,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13 pro max,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13 pro max,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13 pro max,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 13 pro max,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14 pro,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14 pro,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14 pro,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14 pro,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphonr 14 pro max,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphonr 14 pro max,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphonr 14 pro max,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphonr 14 pro max,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14 plus,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14 plus,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14 plus,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 14 plus,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 pro,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 pro,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 pro,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 pro,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 pro max,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 pro max,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 pro max,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 pro max,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 plus,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 plus,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 plus,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 15 plus,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 pro,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 pro,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 pro,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 pro,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 pro max,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 pro max,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 pro max,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 pro max,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 plus,,,Jet Black,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 plus,,,Desert Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 plus,,,Deep Purple,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
woven-weave-breathable-premium-quality-grid-case,,,,,,,,,iphone 16 plus,,,Natural Titanium,,,,,,0.0,,0,deny,manual,999.00,1599.00,true,true,,,,,,,,,,,,,kg,,,
wisme-wt-2-airpods-with-android-screen,Wisme WT-2 (AirPods with android screen),"<p><span>Introducing the Wisme WT-2 Airpods with Android screen, combining high-quality sound with innovative technology. These Airpods deliver crystal-clear audio and come equipped with a sleek Android screen for easy control and seamless connectivity. Enjoy premium performance with a modern design, perfect for enhancing your listening experience.</span></p>",Armsells.com,,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3800.00,6000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0669/1189/5650/files/E26F8FC8-15AE-446F-8E41-43F133ADFDFB.jpg?v=1773598031,1,"",false,,,,kg,,,active
